"id";"mapId";"player";"datetime";"medal";"timeSpent";"mapper";"styles";"skipType";"atTime";"finalTime";"currentMedalCount";"freeSkipCount";"pbBeforeFin";"mapTitle";"currentGoldCount"
1708;192729;"Larstm";"2025-01-15 20:34:12.88066";"at";78689;"CobbbbTM";"RPG,LOL,Competitive,";"noskip";45999;45137;574;4;-1;"  MeowPGoTW #7 eow RPGing Koklick";187
1709;44993;"Larstm";"2025-01-15 20:35:59.32598";"gold";88350;"willeknas";"MultiLap,Nascar,";"noskip";45377;46937;574;4;-1;"knascar";188
1710;158216;"Larstm";"2025-01-15 20:36:57.869964";"at";48765;"azu_r";"Dirt,SnowCar,RallyCar,";"noskip";44724;44668;575;4;-1;"castle crashers (pog!)";188
1711;175134;"Larstm";"2025-01-15 20:37:49.623244";"at";42513;"Narkov";"Ice,Dirt,";"noskip";39908;39158;576;4;-1;"Narkov Speed Mapping 14";188
1712;203890;"Larstm";"2025-01-15 20:39:23.998122";"at";79121;"Sokol";"Race,Mini,";"noskip";22531;20828;577;4;23791;"Wicked by vorobey";188
1713;183176;"Larstm";"2025-01-15 20:39:53.732963";"at";20679;"Bapdada";"Altered Nadeo,DesertCar,";"noskip";17787;16878;578;4;-1;"Winter 2021 - 01 Desert Reactor Down";188
1714;28488;"Larstm";"2025-01-15 20:41:13.394732";"gold";68061;"Rocky";"Dirt,Scenery,Transitional,";"noskip";60885;62613;578;4;-1;"ATOLL FREIGHT";189
1715;215869;"Larstm";"2025-01-15 20:42:51.055437";"gold";85329;"Young.Robot";"Race,Mini,DesertCar,";"noskip";15898;16668;578;4;17082;"atomos";190
1716;158272;"Larstm";"2025-01-15 20:43:39.176984";"at";32937;"jbd1976";"RallyCar,";"noskip";33591;29331;579;4;-1;"TGE Rally Campaign  2 - 15";190
1717;172615;"Larstm";"2025-01-15 20:45:36.500971";"gold";110622;"Phobiec";"SpeedFun,Scenery,";"noskip";44098;46605;579;4;47768;"Hakumei";191
1718;136018;"Larstm";"2025-01-15 20:49:12.450887";"at";207016;"wouto1997";"Ice,Altered Nadeo,";"noskip";70301;66231;580;4;-1;"Icy Summer 2020 - 09";191
1719;19956;"Larstm";"2025-01-15 20:50:00.557764";"at";43028;"Krokro";"Tech,";"noskip";39475;39128;581;4;-1;"Baobab";191
1720;192027;"Larstm";"2025-01-15 20:51:04.527733";"at";53142;"MIZUNOMI_TM";"Bobsleigh,";"noskip";26751;26320;582;4;-1;"03 - No Comply";191
1721;39749;"Larstm";"2025-01-15 20:51:35.00192";"at";26095;"chouette_jj";"Ice,Mini,";"noskip";23643;22774;583;4;-1;"DuneCup - 01-03";191
1722;73441;"Larstm";"2025-01-15 20:53:58.216363";"skip";125313;"Nacho";"Race,Reactor,Obstacle,";"freeskip";41791;107423;583;3;-1;"Tubular";191
1723;126877;"Larstm";"2025-01-15 20:56:06.767621";"gold";118606;"MasterMysterie";"Competitive,Mixed,";"noskip";52260;54281;583;3;-1;"Curvilinear";192
1724;100987;"Larstm";"2025-01-15 20:57:20.580878";"gold";59787;"r3i";"Tech,Competitive,Scenery,";"noskip";45392;48368;583;3;-1;"VIBRANCE";193
1725;211327;"Larstm";"2025-01-15 21:01:04.865238";"at";219476;"Glossy.KPR";"FullSpeed,Wood,";"noskip";43515;43345;584;3;43742;"Severed Wood";193
1726;72627;"Larstm";"2025-01-15 21:02:06.944451";"at";53545;"Elysianito";"Tech,Mini,Grass,";"noskip";15402;15313;585;3;16345;"Very Elyshort 2022 #2";193
1727;57378;"Larstm";"2025-01-15 21:03:07.377921";"gold";52116;"Kem";"LOL,Mini,Signature,";"noskip";19977;20656;585;3;-1;"The start bug was inspired by ZeratoR";194
1728;138769;"Larstm";"2025-01-15 21:06:02.380119";"at";164507;"YutoUwU";"Dirt,";"noskip";12108;12005;586;3;12120;"(short) 003";194
1729;43006;"Larstm";"2025-01-15 21:07:09.273496";"at";57956;"ChloeGNS";"Trial,";"noskip";33801;30444;587;3;-1;"WOOOO I LOVE FLYING";194
1730;83782;"Larstm";"2025-01-15 21:10:32.331335";"gold";198512;"the.capman";"LOL,Reactor,";"noskip";4585;4854;587;3;5058;"Cap's 5 Second Adventure";195
1731;2003;"Larstm";"2025-01-15 21:10:55.605688";"at";19175;"Ubisoft Nadeo";"Race,";"noskip";16304;16057;588;3;-1;"Training - 18";195
1732;81015;"Larstm";"2025-01-15 21:11:58.958583";"at";54490;"Majijej";"Mixed,";"noskip";54641;50721;589;3;-1;"aLL oVER";195
1733;211648;"Larstm";"2025-01-15 21:13:54.512126";"at";109009;"Amonkey19";"FullSpeed,Tech,";"noskip";46826;46067;590;3;47023;"bobdog";195
1734;24685;"Larstm";"2025-01-15 21:14:44.31154";"at";43949;"Varouspotify";"Endurance,";"noskip";42245;40342;591;3;-1;"Huitre";195
1735;193796;"Larstm";"2025-01-15 21:19:26.202465";"gold";276458;"Qiraj";"RPG,Scenery,Mini,";"noskip";63553;65168;591;3;72752;"Laning phase";196
1736;185188;"Larstm";"2025-01-15 21:22:50.284015";"at";199646;"arnaudpiret";"Trial,Platform,Transitional,";"noskip";17361;17344;592;3;-1;"flow check 24";196
1737;49259;"Larstm";"2025-01-15 21:23:21.155576";"at";22220;"smog70";"Dirt,Mini,";"noskip";19853;18873;593;3;-1;"Mini D";196
1738;58789;"Larstm";"2025-01-15 21:24:42.509211";"at";73129;"Simy_21";"Race,Stunt,";"noskip";35972;34702;594;3;-1;"Simy_21-";196
1739;34041;"Larstm";"2025-01-15 21:27:44.292336";"at";167125;"VicGwenrann";"Scenery,Transitional,";"noskip";38125;37061;595;3;-1;"NIGHT JUMP";196
1740;173071;"Larstm";"2025-01-15 21:29:42.929606";"gold";104669;"screamingroostr";"LOL,";"noskip";11647;11738;595;3;-1;"SIKE! i'm not gone 14";197
1741;80357;"Larstm";"2025-01-15 21:30:09.517034";"at";21994;"Rabbi";"Mixed,";"noskip";19148;18291;596;3;-1;"KEKL - good luck";197
1742;114495;"Larstm";"2025-01-15 21:31:26.993656";"at";73353;"IdunnoScrub";"Race,Mixed,";"noskip";27824;27546;597;3;28828;"user_created_map";197
1743;102395;"Larstm";"2025-01-15 21:33:36.181996";"at";116396;"Norskis";"LOL,Mini,Plastic,";"noskip";4878;4380;598;3;4988;"2ejects 13";197
1744;39734;"Larstm";"2025-01-15 21:34:46.227755";"at";52162;"Benrep0466";"Mixed,";"noskip";48874;48093;599;3;-1;"Artichoke";197
1745;51958;"Larstm";"2025-01-15 21:36:46.999869";"at";115932;"TWRmtr";"Race,Tech,Mini,";"noskip";32535;32106;600;3;33583;"short map 4";197
1746;84542;"Larstm";"2025-01-15 21:38:34.842671";"at";103160;"ThaChickenBoii";"Ice,";"noskip";12551;12268;601;3;13176;"Precise Ice 10";197
1747;164265;"Larstm";"2025-01-15 21:40:47.286302";"at";115955;"Aikani";"Mini,";"noskip";12151;12126;602;3;12163;"SSOS24 - 03";197
1748;54737;"Larstm";"2025-01-15 21:42:46.227073";"at";114654;"Thefiercewuff";"Tech,Ice,";"noskip";57967;53965;603;3;-1;"Bad end";197
1749;199767;"Larstm";"2025-01-15 21:47:23.158708";"at";18375;"BaconTM";"Mini,";"noskip";15228;14852;606;3;-1;"Bacon's Easy RMC 0010";197
1750;47756;"Larstm";"2025-01-15 21:50:20.074697";"at";164909;"SPINIMAIN";"Mixed,";"noskip";41562;39890;607;3;66409;"FeelsBirthdayMan Scrapie";197
1751;80816;"Larstm";"2025-01-15 21:51:03.776571";"gold";39026;"Whycas";"FullSpeed,SpeedFun,SpeedDrift,";"noskip";30124;31097;607;3;-1;"speed of sorts";198
1752;63994;"Larstm";"2025-01-15 21:52:00.196312";"skip";41903;"Arthann.wp";"Backwards,";"freeskip";19364;-1;607;2;-1;"[Trial] Everything Backwards CP 19";198
1753;172553;"Larstm";"2025-01-15 21:52:49.104371";"at";44443;"Telscn";"Mini,";"noskip";19158;19018;608;2;19189;"CM11 Half Piper";198
1754;52477;"Larstm";"2025-01-15 21:54:09.554244";"at";75795;"KlitlikasWTF";"Ice,Signature,Plastic,";"noskip";30353;27398;609;2;-1;"PLASTICE! 0199! v2";198
1755;3894;"Larstm";"2025-01-15 21:54:56.343385";"at";40720;"Icy_Veins";"FullSpeed,";"noskip";32358;29751;610;2;-1;"EscapeTheUniverse";198
1756;31113;"Larstm";"2025-01-15 21:56:09.068992";"gold";67973;"ygreczaid";"Dirt,";"noskip";42425;44605;610;2;-1;"Sunaflim";199
1757;139031;"Larstm";"2025-01-15 21:57:09.834951";"at";46915;"Utopyye";"Tech,";"noskip";20035;19867;611;2;20821;"Coriace Work";199
1758;75910;"Larstm";"2025-01-15 21:59:01.743914";"gold";96117;"Ni7r4m";"LOL,Mixed,";"noskip";17470;19521;611;2;20501;"ITC | 17";200
1759;170754;"Larstm";"2025-01-15 21:59:46.473829";"gold";29211;"Shishian";"Reactor,Plastic,SnowCar,";"noskip";8367;13806;611;2;-1;"We're Gamers Now unfortunately";201
1760;172094;"Larstm";"2025-01-15 22:00:46.60856";"gold";55938;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";6524;6770;611;2;-1;"Riverparkour - White (Updated)";202
1761;167549;"Larstm";"2025-01-15 22:01:38.684396";"at";47925;"Nannipiha";"Stunt,Bobsleigh,";"noskip";31865;30911;612;2;-1;"Icyjump";202
1762;207866;"Larstm";"2025-01-15 22:03:59.529091";"at";136304;"KhmKhmKhm";"Slow Motion,Wood,";"noskip";34438;34270;613;2;40731;"Dangerous G | MTC";202
1763;4960;"Larstm";"2025-01-15 22:07:30.017582";"gold";160910;"Banano_TV";"Tech,Scenery,Transitional,";"noskip";46263;47631;613;2;59422;"Winter Breeze";203
1764;207856;"Larstm";"2025-01-15 22:18:35.657968";"gold";644757;"Dark_Kirby_TM";"LOL,";"noskip";56533;59238;613;2;-1;"Irgendwas #0379";204
1765;60824;"Larstm";"2025-01-15 22:19:43.456412";"gold";61838;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";12815;12894;613;2;-1;"Cloudy Bumpers 2 - Green";205
1766;58168;"Larstm";"2025-01-15 22:21:34.105503";"at";106190;"Nu-Von-Wo";"Mini,Grass,";"noskip";21433;21288;614;2;21572;"super sorry 004";205
1767;131501;"Larstm";"2025-01-15 22:24:28.507264";"at";163942;"Undier";"Race,";"noskip";42948;42115;615;2;43068;"MDM Multilap";205
1768;180272;"Larstm";"2025-01-15 22:25:34.274741";"gold";55288;"Arcane Gnu";"Mini,";"noskip";16878;17208;615;2;-1;"Mini 001";206
1769;150973;"Larstm";"2025-01-15 22:26:04.384485";"at";14524;"asvyl";"Reactor,";"noskip";11285;11205;616;2;-1;"Kacky Yeetloaded #79";206
1770;63516;"Larstm";"2025-01-15 22:27:55.66026";"gold";107261;"YnosTM";"LOL,Mini,";"noskip";12329;12779;616;2;15759;"SSM #2";207
1771;97777;"Larstm";"2025-01-15 22:29:05.69087";"at";65593;"LilPolemistisXL";"Ice,";"noskip";39611;36677;617;2;-1;"Ice To Meet You";207
1772;82064;"Larstm";"2025-01-15 22:30:21.04244";"gold";29571;"Mac_ancheez";"LOL,Mini,";"noskip";9855;10757;617;1;-1;"Under 10's - 20";208
1773;125030;"Larstm";"2025-01-15 22:32:59.301176";"at";147946;"yeiwin";"LOL,Scenery,";"noskip";15501;15152;618;1;15614;"04 - Sky High";208
1774;96084;"Larstm";"2025-01-15 22:35:56.440114";"at";172597;"wheel-sticker";"Ice,Dirt,Grass,";"noskip";64490;63335;619;1;-1;"Allsurface-tunnel";208
1775;85484;"Larstm";"2025-01-15 22:36:56.937991";"at";55613;"havarh";"LOL,Remake,";"noskip";60274;52716;620;1;-1;"[TMN ESWC] F-2 (1-DOWN)";208
1776;75994;"Larstm";"2025-01-15 22:43:01.107826";"gold";352864;"ToToTroll";"Reactor,Water,";"noskip";80351;83882;620;1;90566;"C06-Water";209
1777;81465;"Larstm";"2025-01-15 22:45:33.614261";"at";141074;"AR_-_";"Dirt,Reactor,Altered Nadeo,";"noskip";46028;42039;621;1;-1;"Spring 2021 - 20 - CPLess, Reverse";209
1778;209954;"Larstm";"2025-01-15 22:46:06.995919";"at";25690;"Luddekuddekofot";"Ice,Mixed,SnowCar,";"noskip";23392;22773;622;1;-1;"Free rmc 213";209
1779;193502;"Larstm";"2025-01-15 22:49:18.274021";"at";179656;"artroy666";"Tech,Dirt,Scenery,";"noskip";53562;52948;623;1;63834;"Greenland";209
1780;154696;"Larstm";"2025-01-15 22:54:12.923947";"gold";250949;"Lil_Scoobs";"Ice,Reactor,";"noskip";38097;39515;624;1;41694;"Cool Ice";210
1781;64365;"Larstm";"2025-01-15 22:56:52.860819";"at";152114;"Tyko-TM";"SpeedDrift,";"noskip";23969;23853;625;1;-1;"Tyko Walls # 23";210
1782;177758;"Larstm";"2025-01-15 22:57:40.505171";"at";38091;"JJjoker57";"LOL,";"noskip";36766;34711;626;1;-1;"RMC free 1479";210
1783;173856;"Larstm";"2025-01-15 22:58:41.984706";"at";56852;"SuperNowa_FL";"Dirt,Mini,DesertCar,";"noskip";11623;11418;627;1;12239;"MicroHaxx ~ #48";210
1784;178651;"Larstm";"2025-01-15 23:03:10.232084";"gold";32765;"Loohan.";"LOL,Mini,";"noskip";12061;12615;628;1;13451;"glorp mini 2";211
1785;120914;"Larstm";"2025-01-15 23:06:21.252384";"at";182476;"illancup";"Race,";"noskip";18027;17931;629;1;18157;"﻿Voitaskojoskustehähyviäratoja?";211
1786;37360;"Larstm";"2025-01-15 23:06:44.823388";"skip";14550;"dragonpntm";"Trial,";"freeskip";20971;-1;629;0;18157;"Dragonpntm Lunatic #90";211
1787;208557;"Larstm";"2025-01-15 23:20:29.652422";"at";818033;"LckerBierchen.-";"Bobsleigh,Altered Nadeo,";"noskip";11711;11572;630;0;-1;"Lecky-Summer 2020 - 13";211
1788;128078;"Larstm";"2025-01-15 23:20:44.866208";"at";10067;"JJjoker57";"LOL,";"noskip";32269;6857;631;0;-1;"RMC free 0458";211
1789;63967;"Larstm";"2025-01-15 23:22:09.633432";"at";79238;"savati";"RPG,Mini,";"noskip";53567;45943;632;0;-1;"[MINI RPG] Kevin le papillon de nuit ";211
1790;2231;"Larstm";"2025-01-15 23:22:55.243542";"at";39031;"LsRainbows";"Race,";"noskip";35933;35528;633;0;-1;"LsRoadWorks1";211
1791;130411;"Larstm";"2025-01-15 23:24:41.743933";"at";101387;"MKCHICKWIT";"FullSpeed,Transitional,";"noskip";54178;53985;634;0;-1;"Trashy night -29 - by KGB";211
1792;4775;"Larstm";"2025-01-15 23:27:26.277258";"at";157540;"sorahd974";"RPG,";"noskip";67371;67143;635;0;78013;"Mini RPG - A walk in the rising sun";211
1793;185627;"Larstm";"2025-01-15 23:31:23.502458";"at";232623;"asvyl";"LOL,Mixed,SpeedMapping,";"noskip";19391;19193;636;0;-1;"Probably time to";211
1794;80346;"Larstm";"2025-01-15 23:35:15.343617";"at";225254;"Rabbi";"Tech,";"noskip";45962;45442;637;0;46419;"ALAMO - Indoor Tech (No Wind)";211
1795;209453;"Larstm";"2025-01-15 23:40:31.425467";"gold";58706;"NordicCup2023";"Competitive,Mixed,";"noskip";49112;52833;638;0;-1;"TNC - Sala";212
1796;24156;"Larstm";"2025-01-15 23:44:28.476212";"at";230529;"Erlester";"Endurance,";"noskip";32018;31864;639;0;32744;"Neoble";212
1797;100234;"Larstm";"2025-01-15 23:53:34.253667";"gold";538911;"Ma_Qu";"LOL,Ice,";"noskip";37825;38827;639;0;-1;"Ma_Qu LOL #5 - 360's";213
1798;90099;"Larstm";"2025-01-15 23:54:51.741999";"at";69104;"Dazed";"Tech,Mixed,";"noskip";32003;30724;640;0;-1;"Dazed Mixed Tech #001";213
1799;77982;"Scrapie98";"2025-01-16 15:01:24.452221";"at";82446;"msmsmsms";"FullSpeed,Mixed,";"noskip";37025;36501;607;4;-1;"mixed transitional speedfun";-1
1800;116627;"Scrapie98";"2025-01-16 15:02:00.681496";"gold";31929;"pyska";"Dirt,Stunt,";"noskip";25045;26405;607;4;-1;"F2P-Represent-0049 (GitGud A07)";189
1801;187125;"Scrapie98";"2025-01-16 15:02:32.883596";"at";28236;"Bapdada";"Reactor,Sausage,SnowCar,";"noskip";25235;23906;608;4;-1;"Snowcar Summer Campaign 2024 - 16";189
1802;190657;"Scrapie98";"2025-01-16 15:04:20.585461";"at";103731;"Studio JJF";"Signature,Educational,Puzzle,";"noskip";11699;10215;609;4;11701;"Seeing Straight: Night version";189
1803;162912;"Scrapie98";"2025-01-16 15:07:31.533347";"at";185210;"ArEyeses";"LOL,";"noskip";56612;52392;610;4;60699;"Randomly generated garbage #00068";189
1804;131651;"Scrapie98";"2025-01-16 15:07:45.10188";"at";9706;"JJjoker57";"LOL,";"noskip";18119;6634;611;4;-1;"RMC free 0844";189
1805;170897;"Scrapie98";"2025-01-16 15:11:16.035435";"gold";207037;"Brengaming81";"Tech,Grass,EngineOff,";"noskip";33264;34023;611;4;39897;"Comme sur des Roue Libre";190
1806;176127;"Scrapie98";"2025-01-16 15:12:17.306633";"skip";56952;"HagenHagen";"Puzzle,";"freeskip";40440;-1;611;3;39897;"Brain Campaign 17 - Trap door";190
1807;56071;"Scrapie98";"2025-01-16 15:14:17.263882";"gold";115900;"screamingroostr";"Plastic,";"noskip";7433;7666;611;3;8009;"up back and over";191
1808;102998;"Scrapie98";"2025-01-16 15:14:37.103968";"at";15290;"fabysco";"LOL,";"noskip";13312;11445;612;3;-1;"fab lol #770";191
1809;209966;"Scrapie98";"2025-01-16 15:16:26.441239";"gold";101904;"Kelvawesome";"Ice,Water,Plastic,";"noskip";11747;12709;612;3;13587;"lol4moonub v1";192
1810;60468;"Scrapie98";"2025-01-16 15:18:01.628122";"at";90578;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";12112;8628;613;3;-1;"I bonk, You bonk, We bonk - White";192
1811;91894;"Scrapie98";"2025-01-16 15:19:07.869569";"at";61609;"R1CZ4RD";"Water,Sausage,";"noskip";54703;49394;614;3;-1;"Track Generator #23";192
1812;40153;"Scrapie98";"2025-01-16 15:20:41.952337";"at";85392;"Dark-Angel-Tm";"SpeedTech,Scenery,Nascar,";"noskip";40314;39734;615;3;-1;"Mania-Game-6";192
1813;170125;"Scrapie98";"2025-01-16 15:23:22.157221";"gold";153558;"2c-based";"Mixed,Transitional,";"noskip";42878;44715;615;3;51438;"Emulsion";193
1814;204785;"Scrapie98";"2025-01-16 15:23:50.968521";"at";24656;"Rioyter";"Mini,SnowCar,Wood,";"noskip";21373;21300;616;3;-1;"[Oldtimer Sprint] - #2 Alexandria";193
1815;194349;"Scrapie98";"2025-01-16 15:25:23.393545";"at";88470;"KhmKhmKhm";"Ice,Mini,Transitional,";"noskip";21484;21203;617;3;21927;"What If II";193
1816;214626;"Scrapie98";"2025-01-16 15:26:17.595411";"gold";50152;"Lemming";"LOL,Ice,Reactor,";"noskip";20011;21732;617;3;-1;"Frozen bonk";194
1817;27198;"Scrapie98";"2025-01-16 15:28:43.475237";"at";141768;"Driver-DMC-12";"Endurance,Transitional,";"noskip";144708;137178;618;3;-1;"Expert 04";194
1818;59781;"Scrapie98";"2025-01-16 15:29:53.393001";"at";64762;"iSpeedy";"Race,Tech,Mini,";"noskip";19099;18694;619;3;19124;"Short #8";194
1819;190596;"Scrapie98";"2025-01-16 15:33:02.725714";"at";185232;"zensterr";"Press Forward,Stunt,Bobsleigh,";"noskip";45099;39743;620;3;-1;"Zunky";194
1820;72686;"Scrapie98";"2025-01-16 15:37:08.424882";"gold";239960;"Qiraj";"RPG,Mini,";"noskip";55158;56452;620;3;65278;"[Mini-RPG] Little Green Hill";195
1821;189239;"Scrapie98";"2025-01-16 15:41:06.409859";"at";233881;"uniqueexecuted";"SnowCar,Wood,";"noskip";46200;45263;621;3;49320;"TMO made me a snowcar enjoyer 002";195
1822;216856;"Scrapie98";"2025-01-16 15:43:14.83449";"gold";124235;"Patriam";"Altered Nadeo,Underwater,";"noskip";112504;118783;621;3;-1;"Winter 2025 - 10 (UW)";196
1824;63687;"Scrapie98";"2025-01-16 15:45:01.14041";"at";94419;"samo612";"Dirt,";"noskip";45378;44692;622;3;-1;"casual dirt";196
1825;178326;"Scrapie98";"2025-01-16 15:46:03.607933";"gold";58399;"Snakerid";"Altered Nadeo,";"noskip";23916;25858;622;3;-1;"Summer 2020 - 06 CarDesert";197
1826;76065;"Scrapie98";"2025-01-16 15:47:01.99552";"at";52569;"jackmania";"Trial,Mini,";"noskip";9821;9708;623;3;9905;"Tanglewood #15";197
1827;171329;"Scrapie98";"2025-01-16 15:48:16.55824";"at";70402;"olive | Soulcloset";"LOL,Mini,";"noskip";7177;7171;624;3;7183;"magnet xdd";197
1828;219369;"Scrapie98";"2025-01-16 15:48:44.29792";"at";23811;"marcelolsenv2";"Race,FullSpeed,Ice,";"noskip";20361;20321;625;3;-1;"RMC medium-001";197
1829;48089;"Scrapie98";"2025-01-16 15:49:22.173321";"at";34396;"DoogieMD";"Grass,";"noskip";6258;6225;626;3;6342;"Simple Grass 25";197
1830;83390;"Scrapie98";"2025-01-16 15:50:04.37044";"at";38184;"thebbeh";"Tech,Mini,";"noskip";15965;15742;627;3;16772;"CM short 24";197
1831;172396;"Scrapie98";"2025-01-16 15:52:49.709279";"gold";161116;"L4inak";"LOL,Mixed,EngineOff,";"noskip";30785;32570;627;3;36232;"Fall Cars";198
1832;103959;"Scrapie98";"2025-01-16 15:53:06.162873";"at";12355;"InvaderZim";"Tech,Mini,Grass,";"noskip";8792;8784;628;3;-1;"VeryShort - 01";198
1833;84436;"Scrapie98";"2025-01-16 15:54:36.027596";"at";85964;"rare viiru maps archive";"Race,";"noskip";25338;24752;629;3;-1;"wtf wtf wtf no smae 2";198
1834;20071;"Scrapie98";"2025-01-16 15:56:13.755086";"at";90875;"Proff10";"Race,Tech,Mini,";"noskip";31375;31177;630;3;32552;"Proff - 30 Sec Tech - 3";198
1835;216712;"Scrapie98";"2025-01-16 15:58:03.883159";"at";104763;"Luddekuddekofot";"Mini,";"noskip";8575;8568;631;3;8582;"Free rmc 507";198
1836;30722;"Scrapie98";"2025-01-16 15:59:18.17509";"gold";67411;"nity68150";"Dirt,Scenery,Grass,";"noskip";42100;42911;631;3;-1;"Shore";199
1837;26169;"Scrapie98";"2025-01-16 16:15:17.467394";"gold";954762;"totostreet38";"Stunt,";"noskip";22163;23822;631;3;24137;"freestyle 8";200
1838;21037;"Scrapie98";"2025-01-16 16:16:16.667142";"at";50941;"DD_KwG";"Trial,";"noskip";47408;46361;632;3;-1;"﻿ÐÐ end world 2,1";200
1839;157752;"Scrapie98";"2025-01-16 16:20:31.31509";"gold";250851;"CannonTM";"LOL,Reactor,";"noskip";17057;17065;632;3;-1;"Onderste Boven - 12";201
1840;106897;"Scrapie98";"2025-01-16 16:22:41.394721";"at";125217;"ElegantFate";"Race,Dirt,";"noskip";41820;40989;633;3;-1;"Rusted Desert";201
1841;111991;"Scrapie98";"2025-01-16 16:25:04.616349";"at";138906;"nitros7";"Tech,Mini,";"noskip";22074;22072;634;3;22131;"Sweet - Mini 5+";201
1842;171;"Scrapie98";"2025-01-16 16:25:46.787129";"at";38395;"Raggie";"LOL,";"noskip";13306;12406;635;3;-1;"easyLoL#3";201
1843;170280;"Scrapie98";"2025-01-16 16:27:58.393583";"at";127265;"herrik666";"Stunt,Transitional,";"noskip";29975;29485;636;3;31581;"The Great Wave off Kanagawa";201
1844;122756;"Scrapie98";"2025-01-16 16:30:22.76073";"at";140282;"RacingG2";"Tech,MultiLap,Competitive,";"noskip";118268;111288;637;3;-1;"Race 004";201
1845;59990;"Scrapie98";"2025-01-16 16:31:58.420634";"gold";91812;"Royal Training Maps";"LOL,Stunt,Mini,";"noskip";9147;9298;637;3;9438;"BoostHour - Red";202
1846;116460;"Scrapie98";"2025-01-16 16:32:38.470085";"at";36007;"Naxanria";"Race,Mini,";"noskip";14951;14840;638;3;15813;"[short] 499";202
1847;94177;"Scrapie98";"2025-01-16 16:34:20.118075";"at";97450;"Dark_KirbyLoL";"Reactor,EngineOff,";"noskip";21937;21683;639;3;22363;"Winter 2023 - 07 - Glider";202
1848;57040;"Scrapie98";"2025-01-16 16:35:01.140078";"at";37298;"bpwnz";"SpeedFun,";"noskip";20008;17475;640;3;-1;"20s-Island-Route";202
1849;66041;"Scrapie98";"2025-01-16 16:36:13.642434";"at";68461;"ZrackZz";"LOL,Mini,";"noskip";9526;9120;641;3;9989;" MEEPMEEP #2";202
1850;179193;"Scrapie98";"2025-01-16 16:38:19.4179";"at";110493;"CoteRagout3";"Mixed,Transitional,";"noskip";38613;38571;642;3;45545;"EDEN";202
1851;104558;"Scrapie98";"2025-01-16 16:38:35.784704";"at";12277;"CatBagasm";"Race,Water,";"noskip";12327;8774;643;3;-1;"RMC Free #23 - Water Grip";202
1852;153539;"Scrapie98";"2025-01-16 16:40:19.919933";"at";100139;"MushTM";"ZrT,";"noskip";40992;40091;644;3;49512;"ZRT but by Mush";202
1853;103365;"Scrapie98";"2025-01-16 16:41:31.015846";"at";67006;"Jabozanator52";"Tech,";"noskip";37889;37135;645;3;-1;"G-B";202
1854;214255;"Scrapie98";"2025-01-16 16:41:36.803414";"at";67006;"";"undefined,";"noskip";0;37135;645;3;-1;"wet wood short #6";202
1855;91476;"Scrapie98";"2025-01-16 16:42:39.838768";"at";59192;"illancup";"Race,";"noskip";40624;35054;646;3;-1;"VIRNE VOL 2 ";202
1856;197181;"Scrapie98";"2025-01-16 16:45:20.452084";"skip";156682;"teggot";"LOL,DesertCar,";"freeskip";7255;-1;646;2;-1;"Desert Booster Trick 12";202
1857;149693;"Scrapie98";"2025-01-16 16:47:42.376158";"at";137785;"Taters44";"Backwards,";"noskip";34580;33470;647;2;34805;"deepS roF deeN";202
1858;109209;"Scrapie98";"2025-01-16 16:54:32.582917";"gold";404883;"FanOfSkofus";"Mini,";"noskip";10784;10786;647;2;10941;"Bad Mapz - Under 15s - 036";203
1859;201957;"Scrapie98";"2025-01-16 16:57:00.876544";"gold";140494;"cll0verr";"Race,Scenery,Plastic,";"noskip";47867;49589;647;2;51227;"BRICK MOSAIC";204
